80 50
21 10 59 299,94
21 11 60 301,81
21 12 61 307,43
21 13 62 309,57
21 14 63 307,52
21 15 64 311,23
21 16 65 309,84
21 17 66 307,84
21 18 67 309,87
21 19 68 312,74
21 20 69 301,75
21 21 70 304,83
21 22 71 304,23
21 23 72 314,53
21 24 73 315,22
21 25 74 320,79
21 26 75 322,78
21 27 76 319,48
21 28 77 314,08
21 29 78 321,47
21 30 79 319,31
21 31 80 319,49
21 1 51 313,09
21 2 52 316,18
21 3 53 317,13
21 4 54 315,87
21 5 55 314,50
21 6 56 321,47
21 7 57 312,49
21 8 58 320,42
21 9 59 310,45
21 10 60 309,60
21 11 61 312,35
21 12 62 312,15
21 13 63 314,19
21 14 64 321,40
21 15 65 313,25
21 16 66 310,63
21 17 67 310,12
21 18 68 314,17
21 19 69 316,88
21 20 70 304,93
21 21 71 312,47
21 22 72 318,08
21 23 73 324,61
21 24 74 323,68
21 25 75 328,65
21 26 76 326,94
21 27 77 328,31
21 28 78 325,27
21 29 79 322,74
21 30 80 319,74
21 1 52 319,02
21 2 53 317,78
21 3 54 321,53
21 4 55 317,63
21 5 56 326,21
21 6 57 327,33
21 7 58 322,09
21 8 59 322,55
21 9 60 317,98
21 10 61 318,62
21 11 62 324,28
21 12 63 317,44
21 13 64 325,93
21 14 65 322,05
21 15 66 320,21
21 16 67 312,74
21 17 68 317,94
21 18 69 327,00
21 19 70 318,11
21 20 71 317,20
21 21 72 318,28
21 22 73 328,39
21 23 74 328,91
21 24 75 333,90
21 25 76 331,94
21 26 77 333,07
21 27 78 332,96
21 28 79 327,15
21 29 80 325,65
21 1 53 324,84
21 2 54 326,86
21 3 55 324,92
21 4 56 327,56
21 5 57 329,46
21 6 58 332,82
21 7 59 325,24
21 8 60 330,61
21 9 61 324,28
21 10 62 324,75
21 11 63 330,27
21 12 64 331,77
21 13 65 326,44
21 14 66 324,87
21 15 67 322,48
21 16 68 324,42
21 17 69 330,71
21 18 70 328,11
21 19 71 331,77
21 20 72 332,08
21 21 73 331,69
21 22 74 334,85
21 23 75 336,41
21 24 76 335,49
21 25 77 335,29
21 26 78 342,71
21 27 79 333,84
21 28 80 336,79
21 1 54 333,76
21 2 55 327,33
21 3 56 331,88
21 4 57 332,89
21 5 58 339,15
21 6 59 340,48
21 7 60 334,21
21 8 61 336,84
21 9 62 325,05
21 10 63 330,74
21 11 64 336,50
21 12 65 333,36
21 13 66 332,52
21 14 67 329,27
21 15 68 329,65
21 16 69 336,24
21 17 70 332,71
21 18 71 335,92
21 19 72 336,52
21 20 73 332,96
21 21 74 341,65
21 22 75 339,59
21 23 76 342,26
21 24 77 345,09
21 25 78 344,89
21 26 79 347,81
21 27 80 345,05
21 1 55 336,44
21 2 56 336,66
21 3 57 337,22
21 4 58 340,03
21 5 59 344,75
21 6 60 345,12
21 7 61 339,55
21 8 62 341,24
21 9 63 332,89
21 10 64 339,68
21 11 65 336,89
21 12 66 336,01
21 13 67 339,30
21 14 68 342,08
21 15 69 343,60
21 16 70 336,29
21 17 71 349,38
21 18 72 349,71
21 19 73 341,68
21 20 74 351,67
21 21 75 343,23
21 22 76 342,39
21 23 77 346,59
21 24 78 353,79
21 25 79 347,81
21 26 80 352,53
21 1 56 337,38
21 2 57 341,45
21 3 58 342,61
21 4 59 348,27
21 5 60 348,67
21 6 61 347,02
21 7 62 345,01
21 8 63 349,30
21 9 64 347,75
21 10 65 348,11
21 11 66 341,30
21 12 67 339,80
21 13 68 342,63
21 14 69 345,85
21 15 70 346,14
21 16 71 349,43
21 17 72 349,84
21 18 73 355,70
21 19 74 356,46
21 20 75 352,60
21 21 76 354,25
21 22 77 350,16
21 23 78 356,68
21 24 79 354,71
21 25 80 357,61
21 1 57 350,61
21 2 58 343,40
21 3 59 352,37
21 4 60 350,97
21 5 61 349,98
21 6 62 354,80
21 7 63 352,27
21 8 64 352,98
21 9 65 351,69
21 10 66 356,41
21 11 67 346,43
21 12 68 346,51
21 13 69 345,89
21 14 70 349,79
21 15 71 353,55
21 16 72 350,88
21 17 73 357,34
21 18 74 358,84
21 19 75 362,73
21 20 76 354,43
21 21 77 357,44
21 22 78 359,09
21 23 79 367,06
21 24 80 358,57
21 1 58 355,28
21 2 59 358,08
21 3 60 354,34
21 4 61 351,37
21 5 62 361,08
21 6 63 357,66
21 7 64 366,49
21 8 65 361,02
21 9 66 356,97
21 10 67 357,80
21 11 68 358,02
21 12 69 348,00
21 13 70 350,83
21 14 71 359,22
21 15 72 354,68
21 16 73 361,63
21 17 74 371,62
21 18 75 366,92
21 19 76 371,06
21 20 77 364,36
21 21 78 369,58
21 22 79 367,88
21 23 80 369,73
21 1 59 360,95
21 2 60 364,49
21 3 61 359,95
21 4 62 361,95
21 5 63 365,22
21 6 64 367,61
21 7 65 368,76
21 8 66 367,62
21 9 67 359,21
21 10 68 361,86
21 11 69 362,86
21 12 70 353,29
21 13 71 367,95
21 14 72 359,68
21 15 73 362,25
21 16 74 372,66
21 17 75 371,79
21 18 76 375,71
21 19 77 373,86
21 20 78 379,27
21 21 79 379,67
21 22 80 372,50
21 1 60 367,45
21 2 61 365,51
21 3 62 368,48
21 4 63 371,04
21 5 64 370,28
21 6 65 379,55
21 7 66 371,41
21 8 67 367,74
21 9 68 368,81
21 10 69 368,81
21 11 70 364,61
21 12 71 371,87
21 13 72 369,40
21 14 73 367,39
21 15 74 378,53
21 16 75 377,12
21 17 76 381,73
21 18 77 382,51
21 19 78 379,45
21 20 79 380,23
21 21 80 382,35
21 1 61 375,27
21 2 62 368,98
21 3 63 378,08
21 4 64 374,35
21 5 65 379,61
21 6 66 381,21
21 7 67 373,07
21 8 68 370,53
21 9 69 376,78
21 10 70 375,02
21 11 71 380,06
21 12 72 372,97
21 13 73 374,38
21 14 74 382,29
21 15 75 380,53
21 16 76 384,80
21 17 77 385,19
21 18 78 385,49
21 19 79 380,47
21 20 80 383,40
21 1 62 381,13
21 2 63 378,97
21 3 64 378,61
21 4 65 386,69
21 5 66 387,27
21 6 67 381,30
21 7 68 383,76
21 8 69 379,10
21 9 70 384,02
21 10 71 383,01
21 11 72 380,22
21 12 73 377,80
21 13 74 385,55
21 14 75 387,72
21 15 76 390,03
21 16 77 396,99
21 17 78 386,82
21 18 79 390,61
21 19 80 390,10
21 1 63 381,35
21 2 64 385,91
21 3 65 392,82
21 4 66 391,19
21 5 67 388,43
21 6 68 392,82
21 7 69 394,57
21 8 70 387,14
21 9 71 387,62
21 10 72 390,89
21 11 73 387,43
21 12 74 394,57
21 13 75 388,67
21 14 76 398,81
21 15 77 399,82
21 16 78 398,61
21 17 79 397,47
21 18 80 393,25
21 1 64 388,78
21 2 65 395,74
21 3 66 394,43
21 4 67 393,98
21 5 68 393,80
21 6 69 398,31
21 7 70 400,30
21 8 71 395,48
21 9 72 391,23
21 10 73 392,54
21 11 74 397,35
21 12 75 400,73
21 13 76 402,83
21 14 77 406,56
21 15 78 407,91
21 16 79 404,10
21 17 80 399,29
21 1 65 400,33
21 2 66 401,41
21 3 67 396,82
21 4 68 395,94
21 5 69 405,68
21 6 70 405,97
21 7 71 409,02
21 8 72 402,76
21 9 73 402,20
21 10 74 402,23
21 11 75 401,66
21 12 76 404,17
21 13 77 407,10
21 14 78 412,23
21 15 79 413,50
21 16 80 404,27
21 1 66 401,68
21 2 67 408,06
21 3 68 404,39
21 4 69 408,69
21 5 70 412,29
21 6 71 411,83
21 7 72 411,86
21 8 73 404,65
21 9 74 410,39
21 10 75 409,23
21 11 76 411,68
21 12 77 417,37
21 13 78 413,26
21 14 79 416,16
21 15 80 414,45
21 1 67 408,68
21 2 68 408,14
21 3 69 410,22
21 4 70 415,36
21 5 71 423,29
21 6 72 413,06
21 7 73 414,68
21 8 74 414,11
21 9 75 420,24
21 10 76 419,35
21 11 77 420,48
21 12 78 423,13
21 13 79 421,05
21 14 80 421,73
21 1 68 412,61
21 2 69 411,76
21 3 70 419,89
21 4 71 428,75
21 5 72 423,46
21 6 73 422,55
21 7 74 426,70
21 8 75 424,49
21 9 76 424,57
21 10 77 432,27
21 11 78 425,76
21 12 79 427,22
21 13 80 421,87
21 1 69 420,26
21 2 70 421,90
21 3 71 429,24
21 4 72 431,53
21 5 73 434,78
21 6 74 430,51
21 7 75 434,57
21 8 76 430,99
21 9 77 437,49
21 10 78 435,49
21 11 79 435,34
21 12 80 433,76
21 1 70 425,20
21 2 71 432,61
21 3 72 435,54
21 4 73 436,56
21 5 74 443,20
21 6 75 441,78
21 7 76 438,25
21 8 77 440,94
21 9 78 445,96
21 10 79 437,49
21 11 80 439,21
21 1 71 437,88
21 2 72 436,18
21 3 73 436,82
21 4 74 445,60
21 5 75 448,67
21 6 76 445,34
21 7 77 442,51
21 8 78 454,24
21 9 79 449,98
21 10 80 448,08
21 1 72 440,05
21 2 73 445,24
21 3 74 446,40
21 4 75 450,40
21 5 76 449,68
21 6 77 452,96
21 7 78 460,43
21 8 79 460,38
21 9 80 451,60
21 1 73 452,79
21 2 74 455,71
21 3 75 454,32
21 4 76 452,34
21 5 77 459,07
21 6 78 462,41
21 7 79 463,11
21 8 80 464,73
21 1 74 459,08
21 2 75 459,05
21 3 76 463,19
21 4 77 461,27
21 5 78 464,80
21 6 79 468,20
21 7 80 466,49
21 1 75 464,30
21 2 76 464,75
21 3 77 470,79
21 4 78 475,01
21 5 79 472,27
21 6 80 477,03
21 1 76 467,57
21 2 77 471,09
21 3 78 481,08
21 4 79 480,34
21 5 80 483,40
21 1 77 475,18
21 2 78 484,88
21 3 79 491,05
21 4 80 488,36
21 1 78 486,22
21 2 79 493,72
21 3 80 493,81
21 1 79 499,65
21 2 80 493,99
21 1 80 500,40
22 1 1 19,50
22 2 2 12,92
22 3 3 16,20
22 4 4 19,81
22 5 5 19,31
22 6 6 15,06
22 7 7 16,47
22 8 8 14,81
22 9 9 11,45
22 10 10 11,64
22 11 11 15,59
22 12 12 14,15
22 13 13 19,89
22 14 14 19,81
22 15 15 11,89
22 16 16 16,97
22 17 17 13,94
22 18 18 14,32
22 19 19 19,32
22 20 20 16,39
22 21 21 16,56
22 22 22 11,78
22 23 23 11,79
22 24 24 13,94
22 25 25 14,07
22 26 26 18,86
22 27 27 11,23
22 28 28 18,48
22 29 29 16,80
22 30 30 16,47
22 31 31 13,23
22 32 32 13,66
22 33 33 11,00
22 34 34 14,31
22 35 35 15,42
22 36 36 12,73
22 37 37 17,13
22 38 38 18,88
22 39 39 14,96
22 40 40 14,74
22 41 41 18,73
22 42 42 13,32
22 43 43 10,58
22 44 44 13,83
22 45 45 19,05
22 46 46 19,19
22 47 47 13,93
22 48 48 12,04
22 49 49 19,63
22 50 50 18,91
22 51 51 12,67
22 52 52 16,48
22 53 53 16,31
22 54 54 12,33
22 55 55 14,58
22 56 56 13,83
22 57 57 13,12
22 58 58 12,59
22 59 59 18,10
22 60 60 18,62
22 61 61 14,10
22 62 62 14,50
22 63 63 19,68
22 64 64 16,81
22 65 65 16,10
22 66 66 13,28
22 67 67 12,43
22 68 68 13,06
22 69 69 13,16
22 70 70 12,65
22 71 71 13,78
22 72 72 18,12
22 73 73 14,59
22 74 74 19,36
22 75 75 11,98
22 76 76 12,71
22 77 77 14,24
22 78 78 15,09
22 79 79 12,83
22 80 80 15,69
22 1 2 29,97
22 2 3 26,69
22 3 4 32,84
22 4 5 33,38
22 5 6 20,94
22 6 7 22,71
22 7 8 25,78
22 8 9 15,84
22 9 10 13,10
22 10 11 27,18
22 11 12 24,72
22 12 13 34,01
22 13 14 24,37
22 14 15 24,82
22 15 16 17,11
22 16 17 30,85
22 17 18 27,15
22 18 19 28,84
22 19 20 30,63
22 20 21 20,03
22 21 22 22,40
22 22 23 12,79
22 23 24 16,30
22 24 25 18,24
22 25 26 27,32
22 26 27 25,54
22 27 28 29,62
22 28 29 21,88
22 29 30 27,02
22 30 31 29,00
22 31 32 16,76
22 32 33 16,19
22 33 34 23,45
22 34 35 25,44
22 35 36 16,54
22 36 37 23,27
22 37 38 35,32
22 38 39 25,25
22 39 40 25,44
22 40 41 24,11
22 41 42 29,07
22 42 43 17,18
22 43 44 17,94
22 44 45 30,04
22 45 46 34,29
22 46 47 20,22
22 47 48 15,44
22 48 49 28,21
22 49 50 37,69
22 50 51 25,53
22 51 52 16,54
22 52 53 27,49
22 53 54 22,21
22 54 55 24,21
22 55 56 19,88
22 56 57 22,26
22 57 58 20,66
22 58 59 26,64
22 59 60 32,65
22 60 61 26,21
22 61 62 15,49
22 62 63 30,50
22 63 64 33,76
22 64 65 29,93
22 65 66 25,58
22 66 67 17,86
22 67 68 18,97
22 68 69 13,71
22 69 70 15,25
22 70 71 17,76
22 71 72 24,63
22 72 73 25,21
22 73 74 22,96
22 74 75 27,75
22 75 76 17,97
22 76 77 23,84
22 77 78 16,09
22 78 79 15,18
22 79 80 16,93
22 1 3 43,77
22 2 4 33,59
22 3 5 33,51
22 4 6 34,11
22 5 7 28,48
22 6 8 32,28
22 7 9 27,80
22 8 10 23,41
22 9 11 27,66
22 10 12 32,69
22 11 13 41,98
22 12 14 34,72
22 13 15 26,54
22 14 16 33,91
22 15 17 30,87
22 16 18 30,93
22 17 19 40,21
22 18 20 37,82
22 19 21 32,29
22 20 22 26,23
22 21 23 28,64
22 22 24 16,62
22 23 25 25,82
22 24 26 35,66
22 25 27 34,61
22 26 28 36,37
22 27 29 31,26
22 28 30 31,72
22 29 31 31,77
22 30 32 32,58
22 31 33 26,40
22 32 34 27,36
22 33 35 29,39
22 34 36 26,40
22 35 37 24,71
22 36 38 39,20
22 37 39 40,82
22 38 40 38,66
22 39 41 38,22
22 40 42 29,69
22 41 43 33,61
22 42 44 19,20
22 43 45 31,87
22 44 46 37,29
22 45 47 38,95
22 46 48 22,65
22 47 49 30,94
22 48 50 40,83
22 49 51 41,54
22 50 52 29,55
22 51 53 30,73
22 52 54 37,75
22 53 55 28,64
22 54 56 29,42
22 55 57 31,83
22 56 58 29,95
22 57 59 35,15
22 58 60 38,09
22 59 61 39,48
22 60 62 33,88
22 61 63 33,50
22 62 64 40,63
22 63 65 43,55
22 64 66 41,85
22 65 67 31,03
22 66 68 22,51
22 67 69 25,92
22 68 70 24,39
22 69 71 28,22
22 70 72 32,82
22 71 73 29,01
22 72 74 31,00
22 73 75 29,84
22 74 76 34,19
22 75 77 27,94
22 76 78 28,60
22 77 79 23,76
22 78 80 29,74
22 1 4 46,04
22 2 5 42,53
22 3 6 36,48
22 4 7 46,26
22 5 8 41,96
22 6 9 34,72
22 7 10 28,80
22 8 11 34,83
22 9 12 33,30
22 10 13 45,53
22 11 14 43,00
22 12 15 38,10
22 13 16 41,40
22 14 17 46,22
22 15 18 39,55
22 16 19 40,97
22 17 20 50,89
22 18 21 44,99
22 19 22 37,21
22 20 23 29,17
22 21 24 33,04
22 22 25 28,16
22 23 26 42,18
22 24 27 39,95
22 25 28 44,30
22 26 29 41,04
22 27 30 39,01
22 28 31 31,80
22 29 32 40,75
22 30 33 32,66
22 31 34 35,73
22 32 35 29,58
22 33 36 32,46
22 34 37 27,87
22 35 38 41,00
22 36 39 47,17
22 37 40 42,29
22 38 41 44,90
22 39 42 44,65
22 40 43 33,95
22 41 44 37,44
22 42 45 34,62
22 43 46 41,00
22 44 47 42,95
22 45 48 40,18
22 46 49 35,09
22 47 50 43,69
22 48 51 47,29
22 49 52 48,93
22 50 53 33,56
22 51 54 38,43
22 52 55 37,99
22 53 56 37,81
22 54 57 31,86
22 55 58 38,56
22 56 59 44,82
22 57 60 40,90
22 58 61 41,07
22 59 62 47,40
22 60 63 35,64
22 61 64 47,03
22 62 65 50,96
22 63 66 52,95
22 64 67 42,57
22 65 68 32,07
22 66 69 30,79
22 67 70 33,97
22 68 71 29,43
22 69 72 35,90
22 70 73 40,65
22 71 74 34,61
22 72 75 39,06
22 73 76 36,89
22 74 77 43,72
22 75 78 29,03
22 76 79 30,20
22 77 80 31,83
22 1 5 56,44
22 2 6 43,86
22 3 7 46,88
22 4 8 51,29
22 5 9 42,88
22 6 10 35,55
22 7 11 36,95
22 8 12 41,36
22 9 13 49,99
22 10 14 47,00
22 11 15 47,96
22 12 16 47,52
22 13 17 49,61
22 14 18 47,21
22 15 19 50,47
22 16 20 53,77
22 17 21 55,67
22 18 22 51,45
22 19 23 41,45
22 20 24 36,60
22 21 25 42,47
22 22 26 43,17
22 23 27 46,16
22 24 28 50,95
22 25 29 53,25
22 26 30 52,09
22 27 31 40,69
22 28 32 45,16
22 29 33 41,04
22 30 34 37,93
22 31 35 39,85
22 32 36 36,87
22 33 37 37,66
22 34 38 42,24
22 35 39 48,54
22 36 40 50,53
22 37 41 45,00
22 38 42 49,63
22 39 43 45,41
22 40 44 43,09
22 41 45 41,82
22 42 46 45,58
22 43 47 44,25
22 44 48 43,30
22 45 49 45,64
22 46 50 48,15
22 47 51 52,13
22 48 52 56,11
22 49 53 50,21
22 50 54 39,14
22 51 55 42,76
22 52 56 43,79
22 53 57 38,18
22 54 58 39,00
22 55 59 44,89
22 56 60 52,98
22 57 61 52,14
22 58 62 49,06
22 59 63 47,90
22 60 64 49,71
22 61 65 51,98
22 62 66 60,50
22 63 67 56,10
22 64 68 46,13
22 65 69 42,76
22 66 70 36,75
22 67 71 38,01
22 68 72 42,22
22 69 73 40,97
22 70 74 44,87
22 71 75 41,70
22 72 76 39,25
22 73 77 46,61
22 74 78 48,34
22 75 79 37,54
22 76 80 34,25
22 1 6 58,20
22 2 7 58,92
22 3 8 54,43
22 4 9 54,10
22 5 10 48,37
22 6 11 37,43
22 7 12 46,55
22 8 13 50,27
22 9 14 54,27
22 10 15 48,02
22 11 16 50,69
22 12 17 54,54
22 13 18 51,91
22 14 19 51,68
22 15 20 57,11
22 16 21 59,49
22 17 22 62,97
22 18 23 54,94
22 19 24 45,22
22 20 25 43,81
22 21 26 59,34
22 22 27 47,28
22 23 28 55,80
22 24 29 54,38
22 25 30 61,79
22 26 31 54,37
22 27 32 45,88
22 28 33 47,05
22 29 34 43,41
22 30 35 43,96
22 31 36 41,08
22 32 37 40,79
22 33 38 49,94
22 34 39 49,98
22 35 40 58,25
22 36 41 55,71
22 37 42 50,36
22 38 43 54,23
22 39 44 56,79
22 40 45 54,52
22 41 46 47,57
22 42 47 46,74
22 43 48 45,58
22 44 49 52,07
22 45 50 59,78
22 46 51 54,53
22 47 52 59,01
22 48 53 56,33
22 49 54 55,01
22 50 55 51,06
22 51 56 52,54
22 52 57 49,54
22 53 58 42,12
22 54 59 47,23
22 55 60 59,76
22 56 61 56,89
22 57 62 54,04
22 58 63 49,52
22 59 64 61,43
22 60 65 63,69
22 61 66 63,26
22 62 67 68,56
22 63 68 59,03
22 64 69 55,98
22 65 70 43,51
22 66 71 38,80
22 67 72 49,30
22 68 73 49,82
22 69 74 45,97
22 70 75 47,78
22 71 76 46,08
22 72 77 53,40
22 73 78 48,99
22 74 79 51,86
22 75 80 41,07
22 1 7 60,81
22 2 8 61,67
22 3 9 58,70
22 4 10 58,90
22 5 11 49,26
22 6 12 50,84
22 7 13 53,92
22 8 14 56,22
22 9 15 55,76
22 10 16 55,36
22 11 17 57,74
22 12 18 64,27
22 13 19 58,19
22 14 20 66,30
22 15 21 65,28
22 16 22 64,66
22 17 23 66,47
22 18 24 57,39
22 19 25 59,07
22 20 26 61,16
22 21 27 60,72
22 22 28 56,20
22 23 29 65,22
22 24 30 65,50
22 25 31 66,27
22 26 32 62,66
22 27 33 50,45
22 28 34 54,36
22 29 35 50,53
22 30 36 52,80
22 31 37 43,98
22 32 38 53,68
22 33 39 54,33
22 34 40 63,65
22 35 41 59,70
22 36 42 57,45
22 37 43 57,20
22 38 44 59,68
22 39 45 61,86
22 40 46 62,30
22 41 47 48,21
22 42 48 55,18
22 43 49 61,03
22 44 50 65,61
22 45 51 60,30
22 46 52 59,83
22 47 53 62,58
22 48 54 57,04
22 49 55 62,06
22 50 56 54,19
22 51 57 54,49
22 52 58 52,45
22 53 59 48,37
22 54 60 62,22
22 55 61 62,27
22 56 62 65,76
22 57 63 62,48
22 58 64 64,55
22 59 65 69,47
22 60 66 64,83
22 61 67 68,83
22 62 68 69,02
22 63 69 66,95
22 64 70 58,51
22 65 71 45,36
22 66 72 52,27
22 67 73 56,01
22 68 74 53,37
22 69 75 50,93
22 70 76 49,08
22 71 77 57,56
22 72 78 54,32
22 73 79 57,51
22 74 80 59,71
22 1 8 64,97
22 2 9 62,90
22 3 10 61,17
22 4 11 59,54
22 5 12 62,31
22 6 13 54,71
22 7 14 70,58
22 8 15 63,15
22 9 16 57,91
22 10 17 66,24
22 11 18 67,12
22 12 19 67,83
22 13 20 67,09
22 14 21 67,85
22 15 22 66,43
22 16 23 69,13
22 17 24 69,36
22 18 25 61,27
22 19 26 68,37
22 20 27 61,59
22 21 28 67,88
22 22 29 66,78
22 23 30 70,45
22 24 31 71,12
22 25 32 69,84
22 26 33 63,33
22 27 34 54,95
22 28 35 59,58
22 29 36 59,48
22 30 37 59,62
22 31 38 58,65
22 32 39 63,99
22 33 40 63,95
22 34 41 67,88
22 35 42 64,22
22 36 43 61,79
22 37 44 63,54
22 38 45 77,83
22 39 46 69,34
22 40 47 62,61
22 41 48 57,02
22 42 49 62,50
22 43 50 70,19
22 44 51 72,95
22 45 52 65,65
22 46 53 64,26
22 47 54 65,68
22 48 55 66,13
22 49 56 70,58
22 50 57 54,81
22 51 58 54,54
22 52 59 55,75
22 53 60 66,39
22 54 61 66,86
22 55 62 72,19
22 56 63 68,50
22 57 64 76,91
22 58 65 71,95
22 59 66 71,82
22 60 67 70,65
22 61 68 73,77
22 62 69 75,34
22 63 70 71,93
22 64 71 58,66
22 65 72 53,67
22 66 73 56,95
22 67 74 61,51
22 68 75 54,26
22 69 76 57,30
22 70 77 58,09
22 71 78 58,33
22 72 79 62,78
22 73 80 60,28
22 1 9 70,21
22 2 10 71,26
22 3 11 61,24
22 4 12 73,12
22 5 13 70,98
22 6 14 71,58
22 7 15 72,91
22 8 16 64,77
22 9 17 66,89
22 10 18 72,12
22 11 19 72,44
22 12 20 70,89
22 13 21 70,33
22 14 22 70,55
22 15 23 71,33
22 16 24 73,06
22 17 25 71,54
22 18 26 72,13
22 19 27 78,04
22 20 28 74,57
22 21 29 82,47
22 22 30 74,47
22 23 31 75,26
22 24 32 80,09
22 25 33 74,88
22 26 34 63,51
22 27 35 64,04
22 28 36 66,13
22 29 37 61,86
22 30 38 69,07
22 31 39 67,40
22 32 40 69,40
22 33 41 68,43
22 34 42 74,74
22 35 43 68,33
22 36 44 69,65
22 37 45 78,18
22 38 46 80,58
22 39 47 73,44
22 40 48 71,63
22 41 49 75,86
22 42 50 77,86
22 43 51 76,74
22 44 52 75,11
22 45 53 75,80
22 46 54 67,82
22 47 55 70,91
22 48 56 74,97
22 49 57 72,73
22 50 58 55,12
22 51 59 59,78
22 52 60 69,49
22 53 61 67,04
22 54 62 75,47
22 55 63 75,49
22 56 64 78,57
22 57 65 82,83
22 58 66 74,30
22 59 67 76,89
22 60 68 75,06
22 61 69 79,72
22 62 70 77,41
22 63 71 77,58
22 64 72 62,54
22 65 73 66,06
22 66 74 64,42
22 67 75 65,13
22 68 76 59,43
22 69 77 70,73
22 70 78 60,38
22 71 79 67,59
22 72 80 70,03
22 1 10 76,60
22 2 11 72,89
22 3 12 73,23
22 4 13 81,28
22 5 14 81,35
22 6 15 74,89
22 7 16 75,72
22 8 17 73,10
22 9 18 77,58
22 10 19 83,15
22 11 20 80,52
22 12 21 71,34
22 13 22 72,63
22 14 23 77,71
22 15 24 79,36
22 16 25 83,90
22 17 26 74,05
22 18 27 78,70
22 19 28 85,35
22 20 29 83,13
22 21 30 89,82
22 22 31 76,11
22 23 32 85,26
22 24 33 80,29
22 25 34 76,71
22 26 35 77,64
22 27 36 68,37
22 28 37 69,16
22 29 38 76,69
22 30 39 73,69
22 31 40 80,55
22 32 41 69,68
22 33 42 81,24
22 34 43 78,96
22 35 44 71,89
22 36 45 87,26
22 37 46 83,39
22 38 47 86,60
22 39 48 78,04
22 40 49 79,05
22 41 50 87,11
22 42 51 78,07
22 43 52 79,75
22 44 53 81,87
22 45 54 76,30
22 46 55 71,83
22 47 56 75,96
22 48 57 78,12
22 49 58 74,33
22 50 59 68,86
22 51 60 73,47
22 52 61 72,77
22 53 62 79,66
22 54 63 80,84
22 55 64 89,46
22 56 65 83,30
22 57 66 83,29
22 58 67 79,91
22 59 68 84,07
22 60 69 83,57
22 61 70 86,90
22 62 71 78,77
22 63 72 81,55
22 64 73 73,92
22 65 74 67,23
22 66 75 69,71
22 67 76 66,59
22 68 77 70,79
22 69 78 71,85
22 70 79 72,47
22 71 80 72,49
22 1 11 77,03
22 2 12 74,39
22 3 13 87,88
22 4 14 89,90
22 5 15 84,36
22 6 16 81,54
22 7 17 77,52
22 8 18 81,76
22 9 19 84,64
22 10 20 89,12
22 11 21 80,72
22 12 22 78,46
22 13 23 78,22
22 14 24 81,84
22 15 25 84,41
22 16 26 86,27
22 17 27 81,82
22 18 28 88,64
22 19 29 94,30
22 20 30 93,10
22 21 31 90,35
22 22 32 85,87
22 23 33 87,17
22 24 34 80,45
22 25 35 82,70
22 26 36 77,97
22 27 37 72,45
22 28 38 83,19
22 29 39 78,15
22 30 40 86,43
22 31 41 82,06
22 32 42 82,44
22 33 43 82,02
22 34 44 82,27
22 35 45 89,95
22 36 46 91,72
22 37 47 89,52
22 38 48 94,32
22 39 49 82,71
22 40 50 89,19
22 41 51 87,29
22 42 52 80,20
22 43 53 86,42
22 44 54 83,38
22 45 55 82,85
22 46 56 78,20
22 47 57 83,98
22 48 58 78,92
22 49 59 81,97
22 50 60 84,66
22 51 61 79,07
22 52 62 80,26
22 53 63 83,55
22 54 64 92,01
22 55 65 95,55
22 56 66 87,82
22 57 67 91,53
22 58 68 90,84
22 59 69 86,45
22 60 70 88,72
22 61 71 86,95
22 62 72 92,39
22 63 73 84,37
22 64 74 77,51
22 65 75 78,17
22 66 76 70,22
22 67 77 71,42
22 68 78 72,46
22 69 79 77,99
22 70 80 75,97
22 1 12 85,51
22 2 13 88,72
22 3 14 91,50
22 4 15 92,22
22 5 16 85,68
22 6 17 86,27
22 7 18 82,54
22 8 19 92,60
22 9 20 92,90
22 10 21 91,92
22 11 22 89,20
22 12 23 81,13
22 13 24 86,65
22 14 25 88,05
22 15 26 89,94
22 16 27 89,57
22 17 28 93,31
22 18 29 95,04
22 19 30 105,92
22 20 31 93,36
22 21 32 91,48
22 22 33 89,87
22 23 34 88,04
22 24 35 89,61
22 25 36 87,39
22 26 37 78,39
22 27 38 85,16
22 28 39 90,67
22 29 40 87,61
22 30 41 97,59
22 31 42 85,92
22 32 43 86,80
22 33 44 86,62
22 34 45 90,14
22 35 46 95,36
22 36 47 93,07
22 37 48 95,47
22 38 49 97,58
22 39 50 98,35
22 40 51 101,00
22 41 52 92,02
22 42 53 87,79
22 43 54 92,74
22 44 55 88,79
22 45 56 84,39
22 46 57 89,08
22 47 58 85,77
22 48 59 89,25
22 49 60 88,83
22 50 61 89,04
22 51 62 81,34
22 52 63 90,57
22 53 64 95,33
22 54 65 103,47
22 55 66 95,89
22 56 67 99,54
22 57 68 98,69
22 58 69 91,97
22 59 70 97,54
22 60 71 90,53
22 61 72 94,68
22 62 73 94,57
22 63 74 86,04
22 64 75 88,81
22 65 76 80,27
22 66 77 81,11
22 67 78 77,22
22 68 79 79,88
22 69 80 80,72
22 1 13 96,02
22 2 14 98,72
22 3 15 98,09
22 4 16 93,19
22 5 17 88,43
22 6 18 89,17
22 7 19 95,82
22 8 20 93,24
22 9 21 93,41
22 10 22 99,13
22 11 23 89,81
22 12 24 87,19
22 13 25 91,65
22 14 26 100,96
22 15 27 93,67
22 16 28 99,42
22 17 29 97,17
22 18 30 106,43
